reg_tr,reg_youth_tr,reg_senior_tr,vote_tr,vote_youth_tr,vote_senior_tr,GEOID,turnoutY,turnoutS,ratioYS
1988,201,379,917,70,214,06037234502,0.3482587064676617,0.5646437994722955,0.6167759334170271
4047,474,666,1672,164,339,06037232400,0.3459915611814346,0.509009009009009,0.6797356334714909
2131,202,478,1046,77,285,06037234501,0.3811881188118812,0.5962343096234309,0.6393260378669446
680,128,99,272,54,50,06037209103,0.421875,0.5050505050505051,0.8353124999999999
1736,217,259,746,82,145,06037232200,0.3778801843317972,0.5598455598455598,0.6749721913236929
2474,335,398,947,118,195,06037232300,0.3522388059701492,0.4899497487437186,0.7189284347493302
3311,468,516,1220,136,232,06037232600,0.2905982905982906,0.4496124031007752,0.6463306808134395
1879,248,286,755,88,146,06037237201,0.3548387096774194,0.5104895104895105,0.6950950066283694
2072,284,371,899,96,191,06037237402,0.3380281690140845,0.5148247978436657,0.6565887471425411
2272,173,433,1429,89,292,06037277100,0.5144508670520231,0.674364896073903,0.7628672103887877
3732,193,1052,2573,82,791,06037236000,0.42487046632124353,0.7519011406844106,0.5650616062831204
1209,102,181,667,47,112,06037277200,0.46078431372549017,0.6187845303867403,0.7446603641456583
2753,275,510,1332,106,308,06037237800,0.38545454545454544,0.6039215686274509,0.6382526564344746
1187,169,207,508,67,104,06037123206,0.39644970414201186,0.5024154589371981,0.7890873918980428
1233,138,194,578,48,107,06037124203,0.34782608695652173,0.5515463917525774,0.6306379520520113
1406,167,145,681,80,83,06037124204,0.47904191616766467,0.5724137931034483,0.8368804559555587
2511,174,569,1394,67,367,06037214000,0.3850574712643678,0.6449912126537786,0.5969964608976165
2351,70,170,1513,49,92,06037214400,0.7,0.5411764705882353,1.2934782608695652
1503,52,322,951,20,189,06037194500,0.38461538461538464,0.5869565217391305,0.6552706552706552
1478,85,205,847,46,129,06037214501,0.5411764705882353,0.6292682926829268,0.8600091199270405
1711,95,119,1026,63,72,06037215101,0.6631578947368421,0.6050420168067226,1.0960526315789474
2385,202,315,1267,108,181,06037214502,0.5346534653465347,0.5746031746031746,0.930474262895903
1475,114,288,870,67,189,06037214503,0.5877192982456141,0.65625,0.8955722639933167
1928,80,371,1263,56,248,06037214600,0.7,0.6684636118598383,1.0471774193548387
2033,91,332,1329,60,205,06037214800,0.6593406593406593,0.6174698795180723,1.067810238541946
1927,85,354,1278,56,248,06037214700,0.6588235294117647,0.7005649717514124,0.9404174573055029
2444,156,504,1624,78,358,06037216800,0.5,0.7103174603174603,0.7039106145251396
2657,162,501,1630,87,327,06037216700,0.5370370370370371,0.6526946107784432,0.8227998640842678
3935,199,768,2563,102,523,06037216900,0.5125628140703518,0.6809895833333334,0.752673501349962
1972,277,307,875,107,166,06037122420,0.3862815884476534,0.5407166123778502,0.7143882388760819
3173,301,538,1711,133,316,06037218300,0.4418604651162791,0.587360594795539,0.7522814247865764
1784,156,331,1038,75,202,06037270300,0.4807692307692308,0.6102719033232629,0.7877951256664127
2433,260,469,1288,120,285,06037218220,0.46153846153846156,0.6076759061833689,0.7595141700404858
745,178,79,229,53,27,06037117405,0.29775280898876405,0.34177215189873417,0.8712026633374949
1028,207,120,381,71,50,06037117510,0.34299516908212563,0.4166666666666667,0.8231884057971015
1729,239,251,771,100,118,06037218210,0.41841004184100417,0.4701195219123506,0.8900078008651868
1853,151,308,919,69,158,06037218600,0.45695364238410596,0.512987012987013,0.8907703914829407
2484,295,395,1230,125,228,06037218400,0.423728813559322,0.5772151898734177,0.7340915848944395
1819,159,321,950,71,192,06037218500,0.44654088050314467,0.5981308411214953,0.7465605345911951
1361,247,228,525,83,125,06037294900,0.3360323886639676,0.5482456140350878,0.6129230769230769
2181,282,376,927,107,185,06037219902,0.37943262411347517,0.4920212765957447,0.7711711711711712
2031,295,303,928,106,161,06037219901,0.3593220338983051,0.5313531353135313,0.6762396041688599
1438,285,149,472,91,71,06037239601,0.3192982456140351,0.47651006711409394,0.6700765999505807
1251,136,234,646,66,139,06037201601,0.4852941176470588,0.594017094017094,0.8169699534490055
936,146,178,399,53,88,06037224200,0.363013698630137,0.4943820224719101,0.7342777085927771
683,111,122,273,42,62,06037224310,0.3783783783783784,0.5081967213114754,0.7445510026155188
1162,184,217,485,68,108,06037224320,0.3695652173913043,0.4976958525345622,0.7425523349436393
1955,132,222,1221,66,156,06037272202,0.5,0.7027027027027027,0.7115384615384615
2194,115,321,1396,55,235,06037273800,0.4782608695652174,0.7320872274143302,0.6532839962997226
2885,106,595,1991,64,468,06037273902,0.6037735849056604,0.7865546218487395,0.7676181261086922
2740,119,407,1861,69,289,06037275400,0.5798319327731093,0.7100737100737101,0.8165799191648978
837,64,172,499,30,110,06037275101,0.46875,0.6395348837209303,0.7329545454545454
3977,131,754,2600,71,537,06037276603,0.5419847328244275,0.7122015915119363,0.7609990475784327
2014,380,322,972,132,218,06037276500,0.3473684210526316,0.6770186335403726,0.5130854659584743
4175,311,1069,2943,167,792,06037277000,0.5369774919614148,0.7408793264733395,0.724784013771152
2073,268,325,873,87,170,06037237401,0.3246268656716418,0.5230769230769231,0.6206101843722563
1186,225,124,374,66,52,06037237720,0.29333333333333333,0.41935483870967744,0.6994871794871794
1663,179,301,702,51,181,06037241201,0.2849162011173184,0.6013289036544851,0.47381092009012615
2849,489,360,961,127,172,06037240500,0.25971370143149286,0.4777777777777778,0.5435868169496362
2448,414,329,890,122,170,06037240020,0.2946859903381642,0.5167173252279635,0.5703040636544472
2416,382,314,807,120,143,06037240600,0.31413612565445026,0.4554140127388535,0.689781422765716
2287,365,261,657,93,107,06037242000,0.2547945205479452,0.4099616858237548,0.6215081295608756
1363,257,107,246,52,31,06037242100,0.20233463035019456,0.2897196261682243,0.6983808208861555
2788,420,344,931,121,158,06037240900,0.28809523809523807,0.45930232558139533,0.6272453285111512
2165,293,307,791,91,155,06037241002,0.310580204778157,0.504885993485342,0.6151491797864143
1374,176,267,633,63,157,06037291220,0.35795454545454547,0.5880149812734082,0.6087507237984945
1438,189,278,654,63,163,06037294301,0.3333333333333333,0.5863309352517986,0.5685071574642127
1470,250,186,570,80,113,06037294520,0.32,0.6075268817204301,0.5267256637168142
1953,276,330,783,103,179,06037294302,0.37318840579710144,0.5424242424242425,0.6880009715812484
747,137,104,290,50,52,06037226001,0.36496350364963503,0.5,0.7299270072992701
2338,336,413,1067,139,243,06037294200,0.41369047619047616,0.5883777239709443,0.7031035665294924
1969,288,303,860,119,175,06037294620,0.4131944444444444,0.5775577557755776,0.7154166666666666
2762,324,466,1185,120,253,06037296600,0.37037037037037035,0.5429184549356223,0.68218416044503
2166,262,316,926,77,163,06037296901,0.29389312977099236,0.5158227848101266,0.5697560061818011
2080,209,379,991,68,229,06037296902,0.3253588516746411,0.604221635883905,0.5384760034265895
2614,441,419,1220,137,228,06037201700,0.31065759637188206,0.5441527446300716,0.5709014599992044
2063,85,487,1414,53,336,06037192300,0.6235294117647059,0.6899383983572895,0.9037464985994398
1442,51,203,974,26,146,06037195902,0.5098039215686274,0.7192118226600985,0.7088369594413108
1506,147,308,709,58,193,06037121102,0.3945578231292517,0.6266233766233766,0.6296570441648162
1697,267,270,732,105,136,06037123010,0.39325842696629215,0.5037037037037037,0.7807336417713154
1709,125,308,988,66,166,06037124902,0.528,0.538961038961039,0.9796626506024096
2500,442,332,1028,141,173,06037104105,0.3190045248868778,0.5210843373493976,0.6121936546962048
1467,304,185,531,98,83,06037104701,0.3223684210526316,0.4486486486486487,0.7185320228281546
1455,71,211,913,37,121,06037272201,0.5211267605633803,0.5734597156398105,0.9087417064369688
777,105,140,303,34,58,06037212305,0.3238095238095238,0.4142857142857143,0.7816091954022988
916,123,165,358,40,68,06037212306,0.3252032520325203,0.4121212121212121,0.7890961262553802
438,26,79,251,14,48,06037207400,0.5384615384615384,0.6075949367088608,0.8862179487179487
1067,64,186,610,35,114,06037207501,0.546875,0.6129032258064516,0.8922697368421052
1901,116,616,1115,51,411,06037137104,0.4396551724137931,0.6672077922077922,0.6589478983136169
2190,230,346,809,69,162,06037297110,0.3,0.4682080924855491,0.6407407407407407
1261,206,150,482,58,83,06037296210,0.2815533980582524,0.5533333333333333,0.5088314422739502
3181,282,861,1897,142,596,06037117302,0.5035460992907801,0.6922183507549361,0.7274382407539626
1016,154,190,405,60,96,06037212202,0.38961038961038963,0.5052631578947369,0.7711038961038961
751,94,103,315,38,49,06037211921,0.40425531914893614,0.47572815533980584,0.8497611810681719
2531,182,815,1621,98,575,06037134423,0.5384615384615384,0.7055214723926381,0.7632107023411371
982,174,154,389,57,77,06037106407,0.3275862068965517,0.5,0.6551724137931034
1146,195,172,492,74,90,06037106408,0.37948717948717947,0.5232558139534884,0.7252421652421651
1944,263,314,912,90,177,06037293304,0.34220532319391633,0.5636942675159236,0.6070761100728234
1027,124,148,467,43,91,06037293307,0.3467741935483871,0.6148648648648649,0.5639844026940801
1983,72,248,1230,36,128,06037189101,0.5,0.5161290322580645,0.96875
1577,132,309,741,70,161,06037208710,0.5303030303030303,0.5210355987055016,1.017786561264822
1151,175,281,394,59,109,06037208801,0.33714285714285713,0.3879003558718861,0.8691480996068153
695,105,169,238,36,66,06037208903,0.34285714285714286,0.3905325443786982,0.877922077922078
2381,115,331,1333,69,118,06037189201,0.6,0.3564954682779456,1.6830508474576271
2895,184,307,1835,102,191,06037125402,0.5543478260869565,0.6221498371335505,0.8910198042340086
1572,238,205,689,98,106,06037128210,0.4117647058823529,0.5170731707317073,0.7963374028856826
897,166,98,355,56,49,06037128303,0.3373493975903614,0.5,0.6746987951807228
1620,205,281,615,61,148,06037234901,0.2975609756097561,0.5266903914590747,0.5649637442320369
2260,140,449,1363,74,273,06037272302,0.5285714285714286,0.6080178173719376,0.8693354264782837
2319,216,482,1196,93,260,06037212800,0.4305555555555556,0.5394190871369294,0.7981837606837607
2294,103,157,1433,73,94,06037215102,0.7087378640776699,0.5987261146496815,1.1837430282999382
3631,244,624,2129,120,401,06037217100,0.4918032786885246,0.6426282051282052,0.7652998650913698
2483,193,411,1413,84,241,06037217200,0.43523316062176165,0.5863746958637469,0.742244103798938
1406,152,317,581,53,133,06037213202,0.34868421052631576,0.4195583596214511,0.8310743965176097
1460,131,364,715,58,216,06037221402,0.44274809160305345,0.5934065934065934,0.746112524738479
1297,153,229,533,57,122,06037121101,0.37254901960784315,0.5327510917030568,0.6992928318868531
2289,174,650,1253,67,432,06037102107,0.3850574712643678,0.6646153846153846,0.5793688803746274
1011,108,187,492,42,94,06037102105,0.3888888888888889,0.5026737967914439,0.7736406619385343
1951,150,296,1135,79,165,06037267403,0.5266666666666666,0.5574324324324325,0.9448080808080807
2692,242,772,1963,137,626,06037262706,0.5661157024793388,0.810880829015544,0.698149077178993
4577,361,1597,3245,195,1260,06037262604,0.5401662049861495,0.788979336255479,0.68463922965308
2883,228,932,1994,99,724,06037262601,0.4342105263157895,0.776824034334764,0.5589560918871765
1854,270,284,850,108,155,06037106403,0.4,0.545774647887324,0.7329032258064516
2104,150,604,1303,88,441,06037106603,0.5866666666666667,0.7301324503311258,0.8035071806500378
1589,118,449,966,55,319,06037106641,0.4661016949152542,0.7104677060133631,0.6560490940970192
2315,158,721,1466,83,539,06037108103,0.5253164556962026,0.7475728155339806,0.7026960381390761
1245,89,410,817,45,309,06037108104,0.5056179775280899,0.7536585365853659,0.6708846951019963
1513,100,457,937,51,339,06037108101,0.51,0.7417943107221007,0.6875221238938053
4101,531,731,2132,253,439,06037111301,0.4764595103578154,0.600547195622435,0.7933756311425127
3446,368,721,1846,177,454,06037113401,0.48097826086956524,0.6296809986130375,0.7638443305880099
1820,131,528,1055,62,366,06037293301,0.4732824427480916,0.6931818181818182,0.6827681141283944
1298,133,301,722,60,208,06037293306,0.45112781954887216,0.6910299003322259,0.652834008097166
1594,248,273,763,102,159,06037115302,0.4112903225806452,0.5824175824175825,0.706177723676202
7,1,2,4,0,1,06037980023,0,0.5,0
2415,227,471,1206,90,271,06037131701,0.3964757709251101,0.5753715498938429,0.689077815888291
3024,353,556,1550,151,338,06037131600,0.42776203966005666,0.6079136690647482,0.7036558995591464
2623,297,588,1333,130,351,06037134101,0.4377104377104377,0.5969387755102041,0.7332585110362888
1443,205,200,623,64,121,06037134522,0.3121951219512195,0.605,0.5160249949606934
2407,295,419,1284,142,246,06037133000,0.48135593220338985,0.5871121718377088,0.8198704698911397
3713,392,699,1898,167,401,06037134800,0.4260204081632653,0.5736766809728183,0.7426141279454425
3301,273,821,1987,137,562,06037134422,0.5018315018315018,0.6845310596833131,0.7331026032093647
2973,257,749,1896,141,550,06037134421,0.5486381322957199,0.7343124165554072,0.7471453837990804
1935,168,418,1022,67,261,06037135111,0.39880952380952384,0.6244019138755981,0.6387064404305784
2913,261,677,1843,138,489,06037135202,0.5287356321839081,0.7223042836041359,0.7320123169499095
1657,143,410,990,68,271,06037135201,0.4755244755244755,0.6609756097560976,0.719428173302712
1670,138,450,1054,71,319,06037137301,0.5144927536231884,0.7088888888888889,0.7257734768979146
3176,235,742,1882,125,478,06037137201,0.5319148936170213,0.6442048517520216,0.8256921570373008
2634,90,497,1183,36,229,06037206200,0.4,0.4607645875251509,0.868122270742358
8,1,3,5,0,2,06037980020,0,0.6666666666666666,0
3247,269,931,2033,143,665,06037111206,0.5315985130111525,0.7142857142857143,0.7442379182156135
2955,408,545,1593,179,341,06037115202,0.4387254901960784,0.6256880733944954,0.7011888333045828
2510,208,818,1650,106,616,06037139801,0.5096153846153846,0.7530562347188264,0.6767295204795204
3814,287,866,2648,145,700,06067007015,0.5052264808362369,0.8083140877598153,0.625037332005973
2658,258,375,1730,127,302,06067007016,0.49224806201550386,0.8053333333333333,0.6112351763437548
1546,142,186,1024,72,149,06067007017,0.5070422535211268,0.8010752688172043,0.6329520748652993
2460,197,402,1853,112,366,06067007020,0.5685279187817259,0.9104477611940298,0.6244486976782891
132,6,50,99,2,43,06067007101,0.3333333333333333,0.86,0.38759689922480617
1985,156,277,1450,96,231,06067007107,0.6153846153846154,0.8339350180505415,0.737928737928738
3922,443,482,2602,219,369,06067007106,0.49435665914221216,0.7655601659751037,0.645745012754868
4933,318,1800,3635,165,1573,06067007102,0.5188679245283019,0.8738888888888889,0.5937458767647447
4170,394,457,2932,212,365,06067007104,0.5380710659898477,0.7986870897155361,0.6736944579653709
3338,285,389,2105,126,298,06067007105,0.4421052631578947,0.7660668380462725,0.5771105616389968
2270,193,526,1435,86,420,06067007206,0.44559585492227977,0.7984790874524715,0.5580557611645693
2184,192,482,1350,80,385,06067007207,0.4166666666666667,0.79875518672199175,0.5216450216450217
1918,183,412,1096,65,322,06067007202,0.3551912568306011,0.7815533980582524,0.4544683161931915
2207,210,473,1350,84,377,06067007208,0.4,0.7970401691331924,0.5018567639257294
1746,164,356,1040,64,284,06067007209,0.3902439024390244,0.797752808988764,0.4891789762968053
2515,270,267,1533,128,206,06067007018,0.4740740740740741,0.7715355805243446,0.6144552319309601
1795,186,139,1143,93,106,06067007103,0.5,0.762589928057554,0.6556603773584906
3039,418,406,1513,154,292,06067006701,0.3684210526315789,0.7192118226600985,0.51225666906993506
1462,217,233,718,84,153,06067007001,0.3870967741935484,0.6566523605150214,0.5895003162555345
2416,266,399,1336,103,302,06067007204,0.38721804511278196,0.7568922305764411,0.5115894039735099
643,61,42,378,24,31,06067007019,0.39344262295081966,0.7380952380952381,0.5330512956107879
2994,354,460,1768,141,355,06067007004,0.3983050847457627,0.7717391304347826,0.5161136309381714
2381,312,456,1306,137,338,06067007007,0.4391025641025641,0.7412280701754386,0.5923987255348202
2853,396,393,1243,116,262,06067006500,0.29292929292929293,0.6666666666666666,0.4393939393939394
2246,270,351,1032,86,247,06067006400,0.31851851851851853,0.7037037037037037,0.45263157894736844
2384,334,338,1030,105,211,06067006600,0.3143712574850299,0.6242603550295858,0.5035899764452139
1934,213,330,935,74,230,06067006300,0.3474178403755869,0.696969696969697,0.49846907532149415
1712,116,211,1180,65,180,06067007010,0.5603448275862069,0.8530805687203792,0.6568486590038314
